c0010;c0011;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100
5468;B0500;89000020240000766001520250702477P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3195.86
5469;B0500;89000020240000766001520250702478P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3226.17
5470;B0500;89000020240000766001520250702479P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;1852.64
5471;B0500;89000020240000766001520250702480P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3561.32
5472;B0500;89000020240000766001520250702481P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5473;B0500;89000020240000766001520250702482P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3049.45
5474;B0500;89000020240000766001520250702483P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2610.38
5475;B0500;89000020240000766001520250702484P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5476;B0500;89000020240000766001520250702485P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3005.90
5477;B0500;89000020240000766001520250702486P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5478;B0500;89000020240000766001520250702487P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3595.26
5479;B0500;89000020240000766001520250702488P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2409.14
5480;B0500;89000020240000766001520250702489P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2510.34
5481;B0500;89000020240000766001520250702490P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2610.38
5482;B0500;89000020240000766001520250702491P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5483;B0500;89000020240000766001520250702492P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5484;B0500;89000020240000766001520250702493P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3595.26
5485;B0500;89000020240000766001520250702494P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3451.81
5486;B0500;89000020240000766001520250702495P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2409.14
5487;B0500;89000020240000766001520250702496P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5488;B0500;89000020240000766001520250702497P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5489;B0500;89000020240000766001520250702498P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2972.97
5490;B0500;89000020240000766001520250702499P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5491;B0500;89000020240000766001520250702500P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3433.40
5492;B0500;89000020240000766001520250702501P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5493;B0500;89000020240000766001520250702502P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5494;B0500;89000020240000766001520250702503P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3451.81
5495;B0500;89000020240000766001520250702504P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2610.38
5496;B0500;89000020240000766001520250702505P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3065.92
5497;B0500;89000020240000766001520250702506P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5498;B0500;89000020240000766001520250702507P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2020.89
5499;B0500;89000020240000766001520250702508P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3433.40
5500;B0500;89000020240000766001520250702509P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5501;B0500;89000020240000766001520250702510P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;1976.45
5502;B0500;89000020240000766001520250702511P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;1976.45
5503;B0500;89000020240000766001520250702512P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5504;B0500;89000020240000766001520250702513P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5505;B0500;89000020240000766001520250702514P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2610.38
5506;B0500;89000020240000766001520250702515P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5507;B0500;89000020240000766001520250702516P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5508;B0500;89000020240000766001520250702517P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5509;B0500;89000020240000766001520250702518P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2959.20
5510;B0500;89000020240000766001520250702519P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2305.57
5511;B0500;89000020240000766001520250702520P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5512;B0500;89000020240000766001520250702521P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3451.81
5513;B0500;89000020240000766001520250702522P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5514;B0500;89000020240000766001520250702523P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5515;B0500;89000020240000766001520250702524P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2702.37
5516;B0500;89000020240000766001520250702525P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5517;B0500;89000020240000766001520250702526P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2357.28
5518;B0500;89000020240000766001520250702527P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5519;B0500;89000020240000766001520250702528P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2370.92
5520;B0500;89000020240000766001520250702529P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5521;B0500;89000020240000766001520250702530P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5522;B0500;89000020240000766001520250702531P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5523;B0500;89000020240000766001520250702532P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2008.71
5524;B0500;89000020240000766001520250702533P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2269.38
5525;B0500;89000020240000766001520250702534P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3595.26
5526;B0500;89000020240000766001520250702535P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2151.17
5527;B0500;89000020240000766001520250702536P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3595.26
5528;B0500;89000020240000766001520250702537P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2980.16
5529;B0500;89000020240000766001520250702538P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3433.40
5530;B0500;89000020240000766001520250702539P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2727.12
5531;B0500;89000020240000766001520250702540P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5532;B0500;89000020240000766001520250702541P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5533;B0500;89000020240000766001520250702542P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2727.12
5534;B0500;89000020240000766001520250702543P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3098.89
5535;B0500;89000020240000766001520250702544P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3451.81
5536;B0500;89000020240000766001520250702545P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2980.16
5537;B0500;89000020240000766001520250702546P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3226.17
5538;B0500;89000020240000766001520250702547P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2370.92
5539;B0500;89000020240000766001520250702548P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2991.81
5540;B0500;89000020240000766001520250702549P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;1976.45
5541;B0500;89000020240000766001520250702550P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3065.92
5542;B0500;89000020240000766001520250702551P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5543;B0500;89000020240000766001520250702552P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5544;B0500;89000020240000766001520250702553P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2727.12
5545;B0500;89000020240000766001520250702554P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5546;B0500;89000020240000766001520250702555P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
5547;B0500;89000020240000766001520250702556P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3561.32
5548;B0500;89000020240000766001520250702557P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;3483.41
5549;B0500;89000020240000766001520250702558P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2409.14
5550;B0500;89000020240000766001520250702559P_0000_00000000000_000003461004226;Intragroup and intra-resolution group;SANTANDER CONSUMER FINANCE S A - SUCURSAL EM PORTUGAL;549300UP6NJ84OIWNL46;LEI;3461004226;Institutions;PT;2363.95
