2019;Advanced economies;10.61;4;Manufacture of grain mill products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.62;4;Manufacture of starches and starch products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.7;3;Manufacture of bakery and farinaceous products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.71;4;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.72;4;"Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes";Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.73;4;Manufacture of macaroni, noodles, couscous and similar farinaceous products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.8;3;Manufacture of other food products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.81;4;Manufacture of sugar;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.82;4;Manufacture of cocoa, chocolate and sugar confectionery;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.83;4;Processing of tea and coffee;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.84;4;Manufacture of condiments and seasonings;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.85;4;Manufacture of prepared meals and dishes;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.86;4;Manufacture of homogenised food preparations and dietetic food;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.89;4;Manufacture of other food products n.e.c.;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.9;3;Manufacture of prepared animal feeds;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.91;4;Manufacture of prepared feeds for farm animals;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.92;4;Manufacture of prepared pet foods;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11;2;Manufacture of beverages;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.0;3;Manufacture of beverages;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.01;4;Distilling, rectifying and blending of spirits;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.02;4;Manufacture of wine from grape;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.03;4;Manufacture of cider and other fruit wines;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.04;4;Manufacture of other non-distilled fermented beverages;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.05;4;Manufacture of beer;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.06;4;Manufacture of malt;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;11.07;4;"Manufacture of soft drinks; production of mineral waters and other bottled waters";Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
