Código Altamira;Short Name;Código Sigom;Nome;Report Ref;Tipo;Data;Tipo Operativa;Lei Aplicavel;
9001866924;CZ5T;05368;CONSTRUCOES CARRASQUEIRA & FREIRE LDA;CQ_BSP_CZ5T;Contrato Quadro;21-08-2007;Derivados;PRT;
8008968318;NLJX;05371;METALO-SORRAIA-METALOMECANICA DO SORRAIA LDA;CQ_BSP_NLJX;Contrato Quadro;26-07-2007;Derivados;PRT;
7400239040;S1V2;05424;SWEETS AND SUGAR - PRODUCAO COMERCIALIZACAO DE ACUCAR E SEUS DERIVADOS;CQ_BSP_S1V2;Contrato Quadro;30-10-2007;Derivados;PRT;
8046525656;K6NC;05374;JOSE VIEGAS & FILHOS LDA;CQ_BSP_K6NC;Contrato Quadro;20-09-2007;Derivados;PRT;
8023298523;CZ6Q;05375;CUNHA BARROS & SANTOS,LDA;CQ_BSP_CZ6Q;Contrato Quadro;03-08-2007;Derivados;PRT;
220417;J080;05380;JORGE & FILHOS LDA;CQ_BSP_J080;Contrato Quadro;22-08-2007;Derivados;PRT;
9002103201;TCT5;05383;TRANSPORTADORA CENTRAL SERTA LDA;CQ_BSP_TCT5;Contrato Quadro;26-09-2007;Derivados;PRT;
2381005568;T0BV;05429;TIMELOG TRANSPORTES LOGISTICA, LDA;CQ_BSP_T0BV;Contrato Quadro;16-01-2008;Derivados;PRT;
34843;JSJZ;05313;JFS-SOCIEDADE DE CONSTRUCOES JOAQUIM FERREIRA DOS SANTOS, LDA;CQ_BSP_JSJZ;Contrato Quadro;17-09-2007;Derivados;PRT;
8028731464;CZ5U;05360;CASA TINOCO-MOVEIS DECORACOES,LDA;CQ_BSP_CZ5U;Contrato Quadro;31-07-2007;Derivados;PRT;
7400344793;B28S;05393;ACESSORIOS AUTO 90 DE A.J.CAMPOS BARROS & FILHO LDA.;CQ_BSP_B28S;Contrato Quadro;07-08-2007;Derivados;PRT;
277671;HSDS;02250;HABIGONCALVES-CONSTRUCOES,LDA;CQ_BSP_HSDS;Contrato Quadro;21-03-2005;Derivados;PRT;
9002309243;P0VS;05403;PEREIRA & INOCENCIO-CONSTRUCAO CIVIL LDA;CQ_BSP_P0VS;Contrato Quadro;08-10-2007;Derivados;PRT;
7400242240;CZBA;05391;CARPINTARIAS C. CRUZ, LDA;CQ_BSP_CZBA;Contrato Quadro;02-08-2007;Derivados;PRT;
8042138475;HI0N;05395;HABICAVADO, IMOBILIARIA LDA;CQ_BSP_HI0N;Contrato Quadro;14-08-2007;Derivados;PRT;
7400269842;RUL6;05402;RIBALTA-CAR UNIPESSOAL LDA;CQ_BSP_RUL6;Contrato Quadro;04-09-2007;Derivados;PRT;
7400369738;M1K6;05422;GATELEVEN, LDA;CQ_BSP_M1K6;Contrato Quadro;11-09-2007;Derivados;PRT;
7400221231;T0BT;05418;TRICKNIT - TEXTEIS, LDA;CQ_BSP_T0BT;Contrato Quadro;28-09-2007;Derivados;PRT;
7400104248;P0VV;05427;PIPEWORK - METALOMECANICA INTERNACIONAL, LDA;CQ_BSP_P0VV;Contrato Quadro;31-07-2007;Derivados;PRT;
8010614656;K6FE;05337;JOSE ANTUNES RIBEIRO & CA.,LDA;CQ_BSP_K6FE;Contrato Quadro;09-08-2007;Derivados;PRT;
8009655464;HCAL;05412;HEITOR CAMPOS AMOEDO LDA;CQ_BSP_HCAL;Contrato Quadro;13-08-2007;Derivados;PRT;
8042353521;NM81;05439;XAMANC - NEGOCIOS DA CHINA, LDA;CQ_BSP_NM81;Contrato Quadro;13-08-2007;Derivados;PRT;
9001957522;M00Y;03317;MATEUS & PALRICAS - CONSTRUCOES E SERRALHARIA, LDA;CQ_BSP_M00Y;Contrato Quadro;15-02-2006;Derivados;PRT;
7400097961;Q011;05441;QUALIGEL - PRODUTOS CONGELADOS, S.A.;CQ_BSP_Q011;Contrato Quadro;21-08-2007;Derivados;PRT;
8008001869;PV0U;05440;PANDOLINA - COMERCIO DE VESTUARIO LDA;CQ_BSP_PV0U;Contrato Quadro;29-08-2007;Derivados;PRT;
8021824916;HELJ;03462;HIGIENOVA-HIGIENE E LIMPEZA INDUSTRIAL LDA;CQ_BSP_HELJ;Contrato Quadro;07-08-2007;Derivados;PRT;
5100269779;JDST;02754;JOAMAR TRATAMENTO DE SUPERFICIES SA;CQ_BSP_JDST;Contrato Quadro;17-08-2005;Derivados;PRT;
8040873147;PM37;05355;PADARIA MONTALVAO,LDA;CQ_BSP_PM37;Contrato Quadro;27-09-2007;Derivados;PRT;
9000628842;R0GZ;05366;RAMOS & VARELA, S.A.;CQ_BSP_R0GZ;Contrato Quadro;04-09-2007;Derivados;PRT;
8041411755;CZ4I;05348;S. PINTOS ENGENHARIA E CONSTRUCAO SA;CQ_BSP_CZ4I;Contrato Quadro;13-09-2007;Derivados;PRT;
7400097723;T01E;03715;TERMOAMBIENTE - REP. SISTEMAS CLIMATIZACAO UNIPESSOAL LDA;CQ_BSP_T01E;Contrato Quadro;23-06-2006;Derivados;PRT;
8041213209;B2IZ;05497;BARCELTECNICA-MATERIAL ELECTRICO SA;CQ_BSP_B2IZ;Contrato Quadro;21-08-2007;Derivados;PRT;
7401577076;IL1X;05362;IMESL IMOBILIARIA LDA;CQ_BSP_IL1X;Contrato Quadro;13-08-2007;Derivados;PRT;
8001576307;FACS;01245;FLORENCIO AUGUSTO CHAGAS,SA;CQ_BSP_FACS;Contrato Quadro;01-08-2003;Derivados;PRT;
7400021695;JVNG;02626;JUNKITO - CONSTRUCOES, LDA;CQ_BSP_JVNG;Contrato Quadro;15-07-2005;Derivados;PRT;
5100456368;W03L;05453;WILSON & MARTINS AUTOMOVEIS OSC;CQ_BSP_W03L;Contrato Quadro;13-08-2007;Derivados;PRT;
2100670259;DD0X;05595;SONORGAS SOCIEDADE DE GAS DO NORTE S A;CQ_BSP_DD0X;Contrato Quadro;10-12-2009;Derivados;PRT;
6221048359;LFA6;05593;LUIS FILIPE ALMEIDA-UNIPESSOAL,LDA;CQ_BSP_LFA6;Contrato Quadro;27-08-2007;Derivados;PRT;
8046252773;NN37;05596;MADEIRAS PE DA SERRA, LDA;CQ_BSP_NN37;Contrato Quadro;01-10-2007;Derivados;PRT;
9000628067;PCLD;03344;PATAMARES-CONSTRUCOES CIVIS,LDA;CQ_BSP_PCLD;Contrato Quadro;28-03-2006;Derivados;PRT;
7400161852;A2YO;05498;ALFAPAR-GESTAO IMOBILIARIA S.A.;CQ_BSP_A2YO;Contrato Quadro;20-09-2007;Derivados;PRT;
7400335194;ETED;05594;ETAPA SEGUINTE LDA;CQ_BSP_ETED;Contrato Quadro;04-09-2007;Derivados;PRT;
5100270948;GCRL;02714;GARAGEM CALVELO-COMERCIO REPARACAO,LDA.;CQ_BSP_GCRL;Contrato Quadro;03-08-2005;Derivados;PRT;
8002768332;OGCF;01063;CALHEIROS EMBALAGENS SA;CQ_BSP_OGCF;Contrato Quadro;19-12-2005;Derivados;PRT;
54832;S1W9;05586;SINTRAPECAS - AUTO ACESSORIOS LDA;CQ_BSP_S1W9;Contrato Quadro;12-09-2007;Derivados;PRT;
7400350838;PNFS;05536;PORTO NOBRE - PROMOCAO IMOBILIARIA LDA;CQ_BSP_PNFS;Contrato Quadro;20-11-2008;Derivados;PRT;
1700091633;NN2V;05589;MUNDITECTOS DIVISORIAS E TECTOS FALSOS, LDA;CQ_BSP_NN2V;Contrato Quadro;21-09-2007;Derivados;PRT;
17484;LE7A;05587;LUSOFER - PROMOCAO E GESTAO IMOBILIARIA LDA;CQ_BSP_LE7A;Contrato Quadro;17-09-2007;Derivados;PRT;
2100605057;NNCL;05644;NORPEDRAS PEDRAS DO NORTE, LDA;CQ_BSP_NNCL;Contrato Quadro;04-09-2007;Derivados;PRT;
7400279475;NZWV;07664;MESTRE PAO LDA;NZWV;Contrato Quadro;28-04-2009;Derivados;PRT;
7400397995;M1Y2;07686;MARGARIDA DIAS UNIPESSOAL LDA;M1Y2;Contrato Quadro;03-04-2008;Derivados;PRT;
2291060643;HMJF;07437;HUGO MIGUEL GOMES CANSADO CORVO;HMJF;Contrato Quadro;02-04-2008;Derivados;PRT;
8024829410;C3J5;08604;COMPLETO & FARIA INVESTIMENTOS IMOBILIARIOS LDA;C3J5;Contrato Quadro;24-06-2008;Derivados;PRT;
8006201892;KFQK;07781;JAMARAL-REPARACAO COMERC VEICULOS LDA;KFQK;Contrato Quadro;09-05-2008;Derivados;PRT;
7400421377;BUL1;07785;BLUSHOES UNIPESSOAL LDA;BUL1;Contrato Quadro;08-04-2008;Derivados;PRT;
9000670023;RUB2;09330;RECONCO - COMERCIO MATERIAIS CONSTRUCAO, SOCIEDADE UNIPESSOAL, LDA.;RUB2;Contrato Quadro;01-08-2008;Derivados;PRT;
7400027220;HP07;08655;HOME PROVIDER - ENGENHARIA E CONSTRUCOES S.A.;HP07;Contrato Quadro;21-05-2008;Derivados;PRT;
7400199995;B9UI;08658;BARATA & ESTEVAO - CONSTRUCAO CIVIL LDA;B9UI;Contrato Quadro;23-05-2008;Derivados;PRT;
8041881656;DO0F;08689;D.M.D.I. ARTIGOS OPTICOS LDA;DO0F;Contrato Quadro;29-05-2008;Derivados;PRT;
8038941959;L0C3;08685;LOURIZELA - TERRAPLANAGENS LDA;L0C3;Contrato Quadro;27-05-2008;Derivados;PRT;
7400417503;RR67;08705;RESTAURANTE VIA LIDADOR DE ARMINDO & JULIA LDA;RR67;Contrato Quadro;26-05-2008;Derivados;PRT;
7400344972;HGHS;08725;HERMANOS GARCIA HERMOSO SAL SUC PORTUGAL;HGHS;Contrato Quadro;02-06-2008;Derivados;PRT;
7400114084;H0J4;09553;HORIZONTE MAIS - SERVICOS DE CONTROLE E VIGILANCIA LDA;CQ_BSP_H0J4;Contrato Quadro;15-09-2008;Derivados;PRT;
8043202525;FM2I;08683;FARELO & MENDES - CONSTRUCOES, LDA;FM2I;Contrato Quadro;27-05-2008;Derivados;PRT;
9000668321;BD4D;08745;BIMBA CONSTRUCOES LDA;BD4D;Contrato Quadro;12-06-2008;Derivados;PRT;
7400455956;F7L5;09818;FLAVIO & ANDRE - FABRICANTE DE MOBILIARIO E REVESTIMENTOS LDA.;F7L5;Contrato Quadro;25-09-2008;Derivados;PRT;
7400099972;S2MZ;09852;S.S.D.P. - IMOBILIARIA LDA;S2MZ;Contrato Quadro;06-10-2008;Derivados;PRT;
8040673948;M219;08766;MATPROJET-REVEST.MAT.ISOLAMENTO,LDA;N219;Contrato Quadro;15-07-2008;Derivados;PRT;
7400076816;O652;10122;MATERIACTIVA-PRODUTOS HIGIENE E LIMPEZA INDUSTRIAL LDA;CQ_BSP_O652;Contrato Quadro;24-09-2008;Derivados;PRT;
7400317828;SU2Y;08818;SUPERAZEITAO - SUPERMERCADOS, S.A.;su2y;Contrato Quadro;02-06-2008;Derivados;PRT;
1700053213;BG4B;09796;ANTONIO AGUIAR DE MATOS INVESTIMENTOS E GESTAO LDA;CQ_BSP_BG4B;Contrato Quadro;16-09-2008;Derivados;PRT;
113630;BGYJ;10102;A. SANTO - EMPREENDIMENTOS INDUSTRIAIS E TURISTICOS S.A.;BGYJ;Contrato Quadro;30-10-2008;Derivados;PRT;
1700094460;SO3T;08861;RUI RIBEIRO DESPACHANTE OFICIAL, UNIPESSOAL LDA;SO3T;Contrato Quadro;17-06-2008;Derivados;PRT;
2101645736;QET0;06879;QUADRANTE VIAGENS E TURISMO, LDA;CQ_BSP_QET0;Contrato Quadro;18-02-2008;Derivados;PRT;
8007828197;IR2P;06728;IRMAOS RODRIGUES CONFECCOES S A;CQ_BSP_IR2P;Contrato Quadro;06-04-2018;Derivados;PRT;
7400213129;B64O;06866;BOER & SIEBERT, LDA.;CQ_BSP_B64O;Contrato Quadro;11-02-2008;Derivados;PRT;
7400318032;LH9Y;06898;LUSITANEACAR COMERCIO AUTOMOVEIS LDA;CQ_BSP_LH9Y;Contrato Quadro;06-02-2008;Derivados;PRT;
8046555914;IB65;06902;ILIDIO ALBUQUERQUE UNIPESSOAL LDA;CQ_BSP_IB65;Contrato Quadro;07-02-2008;Derivados;PRT;
7400310198;D30X;06905;CONSTRUCOES ARISTIDES E FILHOS LDA;CQ_BSP_D30X;Contrato Quadro;11-02-2008;Derivados;PRT;
7400376712;PI8Q;06909;PARAISO DA FRUTA - UNIPESSOAL LDA;CQ_BSP_PI8Q;Contrato Quadro;29-01-2008;Derivados;PRT;
7400370075;D32I;06911;CAPA E TAL MARKETING PUBLICIDADE E SERVICOS LDA;CQ_BSP_D32I;Contrato Quadro;11-02-2008;Derivados;PRT;
;LNT9;;GLNMOLDS, S.A.;CQ_BSP_LNT9;Contrato Quadro;16-01-2017;Derivados;PRT;
7400421030;PI4P;06775;PRIO ENERGY, S.A.;CQ_BSP_PI4P;Contrato Quadro;01-08-2008;Derivados;PRT;
5100605541;FT7H;06921;FARMÁCIA SILVEIRENSE UNIPESSOAL LDA;CQ_BSP_FT7H;Contrato Quadro;28-03-2008;Derivados;PRT;
9001948330;IPJA;06941;IMO PASCOAL CONSTROI LDA;CQ_BSP_IPJA;Contrato Quadro;08-02-2008;Derivados;PRT;
8007705981;ENU7;06943;ELMANO MENDES, LDA;CQ_BSP_ENU7;Contrato Quadro;02-04-2008;Derivados;PRT;
8046316824;KCEO;06957;JDES MATERIAL ELECTRICO E DE SEGURANCA LDA;CQ_BSP_KCEO;Contrato Quadro;21-02-2008;Derivados;PRT;
7400406058;TDR5;06952;TERREIRO DA ROSA - COMPRA E VENDA DE IMOVEIS LDA;CQ_BSP_TDR5;Contrato Quadro;15-01-2019;Derivados;PRT;
7400404825;STWH;06955;SODIPENAFIEL SOCIEDADE GESTORA PARTICIPACOES SOCIAIS LDA;CQ_BSP_STWH;Contrato Quadro;12-03-2008;Derivados;PRT;
1700123826;B6HQ;06987;BIZZYLAND MEDIACAO IMOBILIARIA LDA;CQ_BSP_B6HQ;Contrato Quadro;01-02-2008;Derivados;PRT;
3471010937;C37P;06968;CONSTRUCOES 2015 LDA;CQ_BSP_C37P;Contrato Quadro;27-03-2008;Derivados;PRT;
1700049680;F1X4;06983;FERRAO & GUERRA, LDA;CQ_BSP_F1X4;Contrato Quadro;15-02-2008;Derivados;PRT;
7400433506;C37O;06965;CONTRADANCA LDA;CQ_BSP_C37O;Contrato Quadro;20-03-2008;Derivados;PRT;
8046402025;B6IC;06997;A.B.F. E JORSOAL - CONSTRUCOES, LDA;CQ_BSP_B6IC;Contrato Quadro;06-02-2008;Derivados;PRT;
9000676096;DC3M;06978;DALICONSTROI-SOCIEDADE CONSTRUCOES,LDA;CQ_BSP_DC3M;Contrato Quadro;03-07-2008;Derivados;PRT;
; LSDR;;LABURCOL - SOCIEDADE DE EMPREENDIMENTOS URBANISTICOS,SA;CQ_BSP_LSDR;Contrato Quadro;14-02-2008;Derivados;PRT;
9002479600;D386;07007;CASA DAS QUEIJADAS-ACTIVIDADES HOTELEIRAS LDA;CQ_BSP_D386;Contrato Quadro;13-02-2008;Derivados;PRT;
9000684866;NVYS;07009;MAFAVIS-SOCIEDADE IMOBILIARIA S.A.;CQ_BSP_NVYS;Contrato Quadro;12-03-2008;Derivados;PRT;
7400126173;D39N;07020;COMBUSTIVEIS NORA SOCIEDADE UNIP LDA;CQ_BSP_D39N;Contrato Quadro;29-02-2008;Derivados;PRT;
7400367405;SKJ1;06995;SONHOS DE CAMPO - EMPREENDIMENTOS HOTELEIROS IMOBILIARIOS LDA;CQ_BSP_SKJ1;Contrato Quadro;29-02-2008;Derivados;PRT;
7400321773;NW43;07053;MANUEL TEIXEIRA - TRANSPORTES BETAO LDA;CQ_BSP_NW43;Contrato Quadro;04-03-2008;Derivados;PRT;
7400171822;NW2O;07017;NUMBER ONE - MULTI SERVICES LDA;CQ_BSP_NW2O;Contrato Quadro;21-02-2008;Derivados;PRT;
9000680548;DL1I;07065;DANIEL LOURENCO, LDA;CQ_BSP_DL1I;Contrato Quadro;11-02-2008;Derivados;PRT;
140439;S282;06963;SODIVENDA-SOCIEDADE DE CONSTRUCOES E VENDAS, LDA;CQ_BSP_S282;Contrato Quadro;13-03-2008;Derivados;PRT;
15130;R0IJ;07075;RADAL - INDUSTRIA DE FRIGORIFICOS LDA;CQ_BSP_R0IJ;Contrato Quadro;25-03-2008;Derivados;PRT;
7400267872;P12B;07084;PIRES & SOUSA II - SOCIEDADE IMOBILIRIA LDA;CQ_BSP_P12B;Contrato Quadro;04-03-2008;Derivados;PRT;
1700171447;C38D;07086;CAMPOS & RIBEIRO, LDA;CQ_BSP_C38D;Contrato Quadro;19-03-2008;Derivados;PRT;
7400316199;GL1C;07105;GARDENGATE, S.A.;CQ_BSP_GL1C;Contrato Quadro;05-03-2008;Derivados;PRT;
3331000037;GS71;07113;GELSITIO PRODUTOS ALIMENTARES CONGELADOS S A;CQ_BSP_GS71;Contrato Quadro;07-12-2017;Derivados;PRT;
1700066000;KCYN;07114;JOSE PIMENTA E ASSOCIADOS SOCIEDADE ADVOGADOS RL;CQ_BSP_KCYN;Contrato Quadro;18-03-2008;Derivados;PRT;
8046400453;PD61;05063;PEDRAVALVERDE - CONSTRUCOES LDA;CQ_BSP_PD61;Contrato Quadro;21-04-2008;Derivados;PRT;
7400235292;SD0C;07130;SPLASH DESIGN - DESIGN GRAFICO E COMUNICACAO, UNIPESSOAL LDA;CQ_BSP_SD0C;Contrato Quadro;18-03-2008;Derivados;PRT;
7400285791;EHHY;07121;EASY FIT - CENTRO DE BEM ESTAR E EMAGRECIMENTO LDA;CQ_BSP_EHHY;Contrato Quadro;18-03-2008;Derivados;PRT;
2391012611;LLAD;02904;LACORAL, IMOBILIARIA, S.A.;CQ_BSP_LLAD;Contrato Quadro;10-03-2008;Derivados;PRT;
7400424083;VAWY;07145;SUGARHOUSE - IMOBILIARIA S.A.;CQ_BSP_VAWY;Contrato Quadro;06-03-2008;Derivados;PRT;
7400309557;S28R;07137;SODIMALVEIRA - SUPERMERCADOS LDA;CQ_BSP_S28R;Contrato Quadro;26-02-2008;Derivados;PRT;
7400307417;T0DM;07164;TEJO & CLEJO LDA;CQ_BSP_T0DM;Contrato Quadro;17-02-2010;Derivados;PRT;
7400197522;S28W;07141;SUPERMALVEIRAIMO - SOCIEDADE GESTAO IMOBILIARIA LDA;CQ_BSP_S28W;Contrato Quadro;26-02-2008;Derivados;PRT;
5100265579;D3HY;07153;CONSTRUCOES CAVALHEIRO ROQUE & FILHO LDA;CQ_BSP_D3HY;Contrato Quadro;29-02-2008;Derivados;PRT;
7400106032;S28X;07142;SUPERMARFRAIMO - SOCIEDADE GESTAO IMOB LDA;CQ_BSP_S28X;Contrato Quadro;05-03-2008;Derivados;PRT;
7400331105;D3IJ;07166;CINCO MEDIA - S.G.P.S. S.A.;CQ_BSP_D3IJ;Contrato Quadro;20-02-2008;Derivados;PRT;
1700215627;D01I;07173;DOCUMENTA - SOCIEDADE IMOBILIARIA UNIPESSOAL LDA;CQ_BSP_D01I;Contrato Quadro;20-02-2008;Derivados;PRT;
6221035983;B701;07182;ARLINDO SILVA - ARTES GRAFICAS, LDA;CQ_BSP_B701;Contrato Quadro;28-02-2008;Derivados;PRT;
8045438366;NWZU;07180;MANUEL FERREIRA SILVA LDA;CQ_BSP_NWZU;Contrato Quadro;25-02-2008;Derivados;PRT;
8032755108;F6HQ;07185;FERREIRA & CARVALHO-CONSTRUCOES,LDA;CQ_BSP_F6HQ;Contrato Quadro;27-02-2008;Derivados;PRT;
5100286919;B70U;07189;ANTONIO GOMES E MIGUEL CARVALHO IMOBILIARIA E CONSTRUCOES LDA;CQ_BSP_B70U;Contrato Quadro;27-02-2008;Derivados;PRT;
2100588808;IC4H;07187;IRMAOS CHAVES SOCIEDADE DE CONSTRUCOES LDA;CQ_BSP_IC4H;Contrato Quadro;03-03-2008;Derivados;PRT;
5100585521;NX1Z;07194;NOVANDAR - EMPREENDIMENTOS IMOBILIARIOS LDA;CQ_BSP_NX1Z;Contrato Quadro;26-02-2008;Derivados;PRT;
7400287985;NXA2;07210;M. R. E SALGADO LDA;CQ_BSP_NXA2;Contrato Quadro;03-03-2008;Derivados;PRT;
2881000642;B77B;07219;ALUMICAMBRA - ALUMINIOS, LDA;CQ_BSP_B77B;Contrato Quadro;17-03-2008;Derivados;PRT;
5100277468;B75X;07214;ALVARO OLIVENCA LDA;CQ_BSP_B75X;Contrato Quadro;04-03-2008;Derivados;PRT;
8022559529;TI1E;07223;TERMOELECTRICIDADE-ELECTRICIDADE INSTRUMENTACAO,LDA;CQ_BSP_TI1E;Contrato Quadro;03-03-2008;Derivados;PRT;
7400354171;SNR5;07213;STUGAL MONTAGEM TUBAGEM METALOMECANICA HIDRAULICA LDA;CQ_BSP_SNR5;Contrato Quadro;22-02-2008;Derivados;PRT;
7400070676;T0DR;07221;TOPA & C. , LDA;CQ_BSP_T0DR;Contrato Quadro;09-01-2009;Derivados;PRT;
1700139609;V0HO;07240;VIDROTORRE - INDUSTRIA TRANSFORMADORA DE VIDRO PLANO LDA;CQ_BSP_V0HO;Contrato Quadro;25-02-2008;Derivados;PRT;
5100263900;T0DU;07238;TOPTINTAS - FABRICO E COMERCIO DE TINTAS LDA;CQ_BSP_T0DU;Contrato Quadro;05-03-2008;Derivados;PRT;
7400059222;E184;07251;ELECTRORECTA - INSTALACOES ELECTRICAS E CANALIZACOES LDA;CQ_BSP_E184;Contrato Quadro;29-02-2008;Derivados;PRT;
8026474981;LNVL;07257;LEICAM MALHAS CONFECCOES LDA;CQ_BSP_LNVL;Contrato Quadro;06-03-2008;Derivados;PRT;
8044811707;I0TC;07259;IMOGILMONDE - CONSTRUCOES, LDA;CQ_BSP_I0TC;Contrato Quadro;06-03-2008;Derivados;PRT;
7400018970;D3V7;07268;CASA DE SAO CAETANO-RESIDENCIA PARA IDOSOS LDA;CQ_BSP_D3V7;Contrato Quadro;19-03-2008;Derivados;PRT;
7400102209;F6LO;07270;FARIA & PINTO - COMERCIO DE AUTOMOVEIS, LDA;CQ_BSP_F6LO;Contrato Quadro;06-03-2008;Derivados;PRT;
8039845449;B7FG;07272;AUTO LAVAGEM MORIANO LDA;CQ_BSP_B7FG;Contrato Quadro;06-03-2008;Derivados;PRT;
8010386246;D3UY;07267;CARLOS SOUSA. LDA;CQ_BSP_D3UY;Contrato Quadro;02-04-2008;Derivados;PRT;
2100825441;VRD3;07276;VICTOR RAMOS CONSTRUCÕES SOCIEDADE UNIPESSOAL, LDA;CQ_BSP_VRD3;Contrato Quadro;25-02-2008;Derivados;PRT;
7400447910;KE3Z;07277;KANKKUNEN MOTORSPORT LDA;CQ_BSP_KE3Z;Contrato Quadro;29-02-2008;Derivados;PRT;
8046416861;VM2F;07242;VITOR MOTA & PAULO, LDA;CQ_BSP_VM2F;Contrato Quadro;04-03-2008;Derivados;PRT;
253520;PTQ5;07247;PATRICIOS, SA;CQ_BSP_PTQ5;Contrato Quadro;12-03-2008;Derivados;PRT;
8040132639;NY7J;07295;NASCIMENTO & NASCIMENTO LDA;CQ_BSP_NY7J;Contrato Quadro;07-03-2008;Derivados;PRT;
8002254403;A3IG;07316;AJAX-IND.CALCADO,LDA;CQ_BSP_A3IG;Contrato Quadro;18-03-2008;Derivados;PRT;
7400071789;PLXU;07318;PERFUMARIA LIANA UNIPESSOAL LDA;CQ_BSP_PLXU;Contrato Quadro;07-03-2008;Derivados;PRT;
1700176495;L01F;07331;LIMPARKAUTO - PARQUEAMENTO E LAVAGEM AUTOMOVEL, LDA;CQ_BSP_L01F;Contrato Quadro;15-04-2008;Derivados;PRT;
8027645000;RL7R;07326;RICAMEL COMERCIO CARNES LDA;CQ_BSP_RL7R;Contrato Quadro;10-03-2008;Derivados;PRT;
8046288029;DELK;07309;D.MEDEIRO-EQUIPAMENTOS ELECTRICOS LDA;CQ_BSP_DELK;Contrato Quadro;26-03-2008;Derivados;PRT;
1700164070;B7R1;07346;ASSUNCAO SANTOS LDA;CQ_BSP_B7R1;Contrato Quadro;20-03-2008;Derivados;PRT;
8026034907;L0BB;07366;LIMPAFLOR-LIMPEZAS,LDA;CQ_BSP_L0BB;Contrato Quadro;20-03-2008;Derivados;PRT;
1700110361;A3JD;07392;ARTIFOFO - EQUIPAMENTOS HOSPITALARES E FARMACEUTICOS, LDA;CQ_BSP_A3JD;Contrato Quadro;05-05-2008;Derivados;PRT;
8038887825;A3JI;07396;ALDA - TEXTEIS LDA;CQ_BSP_A3JI;Contrato Quadro;25-03-2008;Derivados;PRT;
8038970509;PJ7V;07337;PNEUS BAPTISTA,LDA;CQ_BSP_PJ7V;Contrato Quadro;05-05-2008;Derivados;PRT;
2841003143;D43V;07341;CONSTRUCOES QUATRO DE MAIO, LIMITADA;CQ_BSP_D43V;Contrato Quadro;27-03-2008;Derivados;PRT;
7400194497;UEL3;07350;URBALTOP EMPREENDIMENTOS, LDA;CQ_BSP_UEL3;Contrato Quadro;02-04-2008;Derivados;PRT;
2661001208;E18B;07280;ESFINGE - INDUSTRIA DE PORCELANA LDA;CQ_BSP_E18B;Contrato Quadro;17-03-2008;Derivados;PRT;
8019962667;B7SK;07371;ASR-MOBILIARIO DE IRMAOS RIBEIRO LDA;CQ_BSP_B7SK;Contrato Quadro;07-04-2008;Derivados;PRT;
7400084979;NYR4;07360;NEW ENGLAND COLLEGE - ESCOLA DE LINGUAS, LDA;CQ_BSP_NYR4;Contrato Quadro;17-03-2008;Derivados;PRT;
7400417248;D45V;07378;CONTACTO DIRECTO - ESCOLA DE JOALHEIROS LDA;CQ_BSP_D45V;Contrato Quadro;30-05-2008;Derivados;PRT;
8046595038;S2BB;07369;SEABRA & BABO, LDA.;CQ_BSP_S2BB;Contrato Quadro;31-03-2008;Derivados;PRT;
8046497440;AIEI;03159;AZITRUST-COMERCIO INTERNACIONAL E INVESTIMENTO LDA. ZONA FRANCA DA MAD;CQ_BSP_AIEI;Contrato Quadro;22-12-2014;Derivados;PRT;
7400453321;A3L3;07530;PDSM PORTFOLIO PORTUGAL LDA.;CQ_BSP_A3L3;Contrato Quadro;25-02-2014;Derivados;PRT;
1700029983;V0I8;07547;VSW - VESTUARIO SPORTSWEAR, LDA;CQ_BSP_V0I8;Contrato Quadro;13-05-2008;Derivados;PRT;
6114;B7TJ;07389;ARTUR DOS REIS FIALHO&FILHOS-ARMAZENS DE CALCADO DA BENEDITA,LDA.;CQ_BSP_B7TJ;Contrato Quadro;06-03-2009;Derivados;PRT;
7400300088;D4KQ;07557;CUSTODIO SOARES SANTOS & FILHOS, UNIPESSOAL LDA;CQ_BSP_D4KQ;Contrato Quadro;26-03-2008;Derivados;PRT;
3881005202;VEP3;07550;VALENTE E PACIENCIA LDA - VPCONCEPT;CQ_BSP_VEP3;Contrato Quadro;11-06-2008;Derivados;PRT;
5100504664;F6R5;07439;FATIMA & GONÇALVES LDA;CQ_BSP_F6R5;Contrato Quadro;27-03-2008;Derivados;PRT;
7400150586;P14A;07442;PONTAL SA;CQ_BSP_P14A;Contrato Quadro;31-03-2008;Derivados;PRT;
2391002648;D4LH;07575;CARPINTARIA FRAIAO LDA.;CQ_BSP_D4LH;Contrato Quadro;20-06-2008;Derivados;PRT;
9000823190;C3E3;07580;CAMARC SA;CQ_BSP_C3E3;Contrato Quadro;22-04-2008;Derivados;PRT;
1700037107;V0IA;07584;VIANA & CASTRO LDA;CQ_BSP_V0IA;Contrato Quadro;27-03-2008;Derivados;PRT;
7400399439;PJJQ;07454;PARDAIS II - COMERCIO DE CARNES, UNIPESSOAL, LDA;CQ_BSP_PJJQ;Contrato Quadro;01-04-2008;Derivados;PRT;
7400236097;KEX3;07493;J. J. HERMINIOS, LDA;CQ_BSP_KEX3;Contrato Quadro;29-05-2008;Derivados;PRT;
