c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
993;89000020240000766001520250327285P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3112.04;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
994;89000020240000766001520250327286P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2798.02;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
995;89000020240000766001520250327287P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
996;89000020240000766001520250327288P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
997;89000020240000766001520250327289P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
998;89000020240000766001520250327290P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
999;89000020240000766001520250327291P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1000;89000020240000766001520250327292P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2095.59;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1001;89000020240000766001520250327293P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1002;89000020240000766001520250327295P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1003;89000020240000766001520250327296P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3456.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1004;89000020240000766001520250327297P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2798.02;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1005;89000020240000766001520250327298P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1006;89000020240000766001520250327299P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1007;89000020240000766001520250327300P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1008;89000020240000766001520250327301P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1009;89000020240000766001520250327302P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1010;89000020240000766001520250327304P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1011;89000020240000766001520250327305P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2798.02;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1012;89000020240000766001520250327306P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1013;89000020240000766001520250327307P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2798.02;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1014;89000020240000766001520250327308P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2228.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1015;89000020240000766001520250327309P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2889.56;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1016;89000020240000766001520250327310P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2228.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1017;89000020240000766001520250327311P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3108.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1018;89000020240000766001520250327313P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1019;89000020240000766001520250327314P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3737.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1020;89000020240000766001520250327315P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1021;89000020240000766001520250327316P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1022;89000020240000766001520250327317P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1023;89000020240000766001520250327318P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1024;89000020240000766001520250327319P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1025;89000020240000766001520250327320P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1026;89000020240000766001520250327321P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1027;89000020240000766001520250327322P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1028;89000020240000766001520250327323P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1029;89000020240000766001520250327324P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1030;89000020240000766001520250327325P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1031;89000020240000766001520250327326P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1032;89000020240000766001520250327327P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3737.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1033;89000020240000766001520250327328P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1034;89000020240000766001520250327329P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1035;89000020240000766001520250327330P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1036;89000020240000766001520250327331P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1037;89000020240000766001520250327332P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1038;89000020240000766001520250327333P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3737.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1039;89000020240000766001520250327334P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2932.58;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1040;89000020240000766001520250327335P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3737.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1041;89000020240000766001520250327336P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1042;89000020240000766001520250327337P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1043;89000020240000766001520250327338P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3036.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1044;89000020240000766001520250327339P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1045;89000020240000766001520250327346P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3583.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1046;89000020240000766001520250327349P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2762.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1047;89000020240000766001520250327354P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3340.03;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1048;89000020240000766001520250327360P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3658.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1049;89000020240000766001520250327369P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3583.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1050;89000020240000766001520250327404P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3742.84;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1051;89000020240000766001520250327415P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2762.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1052;89000020240000766001520250327431P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3583.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1053;89000020240000766001520250327454P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2762.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1054;89000020240000766001520250327467P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4304.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1055;89000020240000766001520250327468P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4304.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1056;89000020240000766001520250327470P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2105.47;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1057;89000020240000766001520250327471P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1682.69;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1058;89000020240000766001520250327472P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3622.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1059;89000020240000766001520250327473P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2973.94;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1060;89000020240000766001520250327474P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1682.69;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1061;89000020240000766001520250327475P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1682.69;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
1062;89000020240000766001520250327476P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1682.69;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
