c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
134;89000020240000766001520240650555P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
135;89000020240000766001520240650556P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
136;89000020240000766001520240650557P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
137;89000020240000766001520240650558P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
138;89000020240000766001520240650559P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
139;89000020240000766001520240650560P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
140;89000020240000766001520240650561P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
141;89000020240000766001520240650562P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
142;89000020240000766001520240650563P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
143;89000020240000766001520240650564P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
144;89000020240000766001520240650565P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
145;89000020240000766001520240650566P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
146;89000020240000766001520240650567P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
147;89000020240000766001520240650568P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
148;89000020240000766001520240650569P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1561.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
149;89000020240000766001520240650948P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
150;89000020240000766001520240650949P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
151;89000020240000766001520240650950P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
152;89000020240000766001520240650951P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
153;89000020240000766001520240650952P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
154;89000020240000766001520240650953P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
155;89000020240000766001520240650954P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
156;89000020240000766001520240650955P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
157;89000020240000766001520240650956P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
158;89000020240000766001520240650957P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
159;89000020240000766001520240650958P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
160;89000020240000766001520240650959P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
161;89000020240000766001520240650960P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
162;89000020240000766001520240650961P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1499.88;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
163;89000020240000766001520240651187P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1951.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
164;89000020240000766001520240651188P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1951.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
165;89000020240000766001520240651189P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1951.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
166;89000020240000766001520240651190P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1951.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
167;89000020240000766001520240651192P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2146.33;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
168;89000020240000766001520240651193P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2146.33;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
169;89000020240000766001520240651197P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1901.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
170;89000020240000766001520240651198P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1901.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
171;89000020240000766001520240651199P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1901.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
172;89000020240000766001520240651200P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1901.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
173;89000020240000766001520240651201P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1901.26;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
174;89000020240000766001520240651202P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2300.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
175;89000020240000766001520240651203P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2300.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
176;89000020240000766001520240651867P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2442.76;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
177;89000020240000766001520240652066P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1651.94;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
178;89000020240000766001520240652067P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1651.94;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
179;89000020240000766001520240653167P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
180;89000020240000766001520240653168P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
181;89000020240000766001520240653169P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
182;89000020240000766001520240653170P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
183;89000020240000766001520240653171P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
184;89000020240000766001520240653172P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
185;89000020240000766001520240653173P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
186;89000020240000766001520240653174P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
187;89000020240000766001520240653175P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2070.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
188;89000020240000766001520240653176P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
189;89000020240000766001520240653177P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
190;89000020240000766001520240653178P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
191;89000020240000766001520240653179P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
192;89000020240000766001520240653180P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
193;89000020240000766001520240653181P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
194;89000020240000766001520240653182P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
195;89000020240000766001520240653183P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
196;89000020240000766001520240653184P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
197;89000020240000766001520240653185P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
198;89000020240000766001520240653186P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
199;89000020240000766001520240653187P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
200;89000020240000766001520240653188P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
201;89000020240000766001520240653189P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
202;89000020240000766001520240653190P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
203;89000020240000766001520240653191P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
204;89000020240000766001520240653192P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
205;89000020240000766001520240653193P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1733.51;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
