asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500001180;Unpatented software and technology;01/05/2019;2 299,98;-2 299,98;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001179;Unpatented software and technology;01/05/2019;4 670,21;-4 670,21;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000589;Unpatented software and technology;01/05/2019;2 349,70;-2 349,70;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000665;Unpatented software and technology;01/05/2019;2 257,27;-2 257,27;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000667;Unpatented software and technology;01/05/2019;1 957,40;-1 957,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000675;Unpatented software and technology;01/05/2019;22 644,49;-22 644,49;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000677;Unpatented software and technology;01/05/2019;274 099,00;-274 099,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001173;Unpatented software and technology;01/05/2019;14 382,78;-14 382,78;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000593;Unpatented software and technology;01/05/2019;5 545,87;-5 545,87;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000662;Unpatented software and technology;01/05/2019;5 242,84;-5 242,84;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001302;Unpatented software and technology;01/05/2019;4 575,34;-4 575,34;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001456;Unpatented software and technology;01/05/2019;23 861,84;-23 861,84;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001459;Unpatented software and technology;01/05/2019;46 806,67;-46 806,67;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001462;Unpatented software and technology;01/05/2019;5 075,20;-5 075,20;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001464;Unpatented software and technology;01/05/2019;182,43;-182,43;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001466;Unpatented software and technology;01/05/2019;13 791,71;-13 791,71;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001470;Unpatented software and technology;01/05/2019;10 722,02;-10 722,02;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001474;Unpatented software and technology;01/05/2019;5 775,49;-5 775,49;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001349;Unpatented software and technology;01/05/2019;560 626,69;-560 626,69;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000562;Unpatented software and technology;01/05/2019;4 423,03;-4 423,03;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000591;Unpatented software and technology;01/05/2019;5 545,87;-5 545,87;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001238;Unpatented software and technology;01/05/2019;8 688,53;-8 688,53;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001300;Unpatented software and technology;01/05/2019;6 117,24;-6 117,24;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001298;Unpatented software and technology;01/05/2019;18 813,40;-18 813,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001294;Unpatented software and technology;01/05/2019;38 080,12;-38 080,12;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001292;Unpatented software and technology;01/05/2019;5 439,28;-5 439,28;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001290;Unpatented software and technology;01/05/2019;9 495,12;-9 495,12;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001275;Unpatented software and technology;01/05/2019;58 096,66;-58 096,66;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001268;Unpatented software and technology;01/05/2019;817,29;-817,29;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001260;Unpatented software and technology;01/05/2019;45 552,97;-45 552,97;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001253;Unpatented software and technology;01/05/2019;30 216,18;-30 216,18;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001476;Unpatented software and technology;01/05/2019;7 340,98;-7 340,98;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000557;Unpatented software and technology;01/05/2019;1 915,51;-1 915,51;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000611;Unpatented software and technology;01/05/2019;47 860,74;-47 860,74;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000608;Unpatented software and technology;01/05/2019;1 347,83;-1 347,83;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000606;Unpatented software and technology;01/05/2019;3 503,61;-3 503,61;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001124;Unpatented software and technology;01/05/2019;36,49;-36,49;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001129;Unpatented software and technology;01/05/2019;6 726,10;-6 726,10;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001112;Unpatented software and technology;01/05/2019;6 179,51;-6 179,51;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000598;Unpatented software and technology;01/05/2019;4 670,21;-4 670,21;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000560;Unpatented software and technology;01/05/2019;16 025,31;-16 025,31;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000602;Unpatented software and technology;01/05/2019;11 619,72;-11 619,72;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001143;Unpatented software and technology;01/05/2019;51 986,84;-51 986,84;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000601;Unpatented software and technology;01/05/2019;14 524,65;-14 524,65;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000605;Unpatented software and technology;01/05/2019;25 830,01;-25 830,01;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000609;Unpatented software and technology;01/05/2019;19 971,39;-19 971,39;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000603;Unpatented software and technology;01/05/2019;46 384,87;-46 384,87;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000230;Unpatented software and technology;01/06/2019;5 399,47;-5 399,47;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000758;Unpatented software and technology;01/06/2019;243 263,45;-243 263,45;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000763;Unpatented software and technology;01/06/2019;4 086,43;-4 086,43;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000232;Unpatented software and technology;01/06/2019;6 726,10;-6 726,10;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000765;Unpatented software and technology;01/06/2019;51 769,32;-51 769,32;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000568;Unpatented software and technology;01/06/2019;10 473,91;-10 473,91;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000299;Unpatented software and technology;01/06/2019;45 242,64;-45 242,64;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000713;Unpatented software and technology;01/06/2019;10 343,79;-10 343,79;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000720;Unpatented software and technology;01/06/2019;89 530,76;-89 530,76;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000711;Unpatented software and technology;01/06/2019;67 813,56;-67 813,56;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001487;Unpatented software and technology;01/06/2019;5 579,93;-5 579,93;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000228;Unpatented software and technology;01/06/2019;5 285,18;-5 285,18;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000716;Unpatented software and technology;01/06/2019;6 980,93;-6 980,93;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000281;Unpatented software and technology;01/06/2019;38 047,12;-38 047,12;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001472;Unpatented software and technology;01/06/2019;19 001,91;-19 001,91;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000221;Unpatented software and technology;01/06/2019;8 949,81;-8 949,81;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000735;Unpatented software and technology;01/06/2019;4 685,21;-4 685,21;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000734;Unpatented software and technology;01/06/2019;13 380,22;-13 380,22;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000723;Unpatented software and technology;01/06/2019;64 928,05;-64 928,05;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000733;Unpatented software and technology;01/06/2019;4 701,83;-4 701,83;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000729;Unpatented software and technology;01/06/2019;64 336,10;-64 336,10;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000217;Unpatented software and technology;01/06/2019;145 687,13;-145 687,13;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000214;Unpatented software and technology;01/06/2019;21 755,39;-21 755,39;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000756;Unpatented software and technology;01/06/2019;19 731,63;-19 731,63;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000275;Unpatented software and technology;01/06/2019;361 358,05;-361 358,05;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000690;Unpatented software and technology;01/06/2019;22 776,02;-22 776,02;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000767;Unpatented software and technology;01/06/2019;6 540,86;-6 540,86;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000673;Unpatented software and technology;01/06/2019;1 459,44;-1 459,44;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000769;Unpatented software and technology;01/06/2019;40 889,49;-40 889,49;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000209;Unpatented software and technology;01/06/2019;26 248,66;-26 248,66;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000694;Unpatented software and technology;01/06/2019;5 631,10;-5 631,10;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000265;Unpatented software and technology;01/06/2019;23 367,60;-23 367,60;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000701;Unpatented software and technology;01/06/2019;10 205,55;-10 205,55;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001777;Unpatented software and technology;01/06/2019;1 155 390,00;-1 155 390,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000263;Unpatented software and technology;01/06/2019;307 513,00;-307 513,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000703;Unpatented software and technology;01/06/2019;5 318,75;-5 318,75;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000565;Unpatented software and technology;01/06/2019;155 729,29;-155 729,29;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000271;Unpatented software and technology;01/06/2019;91 357,63;-91 357,63;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000567;Unpatented software and technology;01/06/2019;10 898,52;-10 898,52;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000240;Unpatented software and technology;01/06/2019;18 091,40;-18 091,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000707;Unpatented software and technology;01/06/2019;113 108,43;-113 108,43;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000709;Unpatented software and technology;01/06/2019;153 387,60;-153 387,60;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000278;Unpatented software and technology;01/06/2019;7 359,64;-7 359,64;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000563;Unpatented software and technology;01/06/2019;17 859,86;-17 859,86;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000237;Unpatented software and technology;01/06/2019;1 532,41;-1 532,41;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000564;Unpatented software and technology;01/06/2019;33 667,53;-33 667,53;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000771;Unpatented software and technology;01/06/2019;44 322,46;-44 322,46;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000566;Unpatented software and technology;01/06/2019;35 874,86;-35 874,86;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000234;Unpatented software and technology;01/06/2019;6 436,13;-6 436,13;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000233;Unpatented software and technology;01/06/2019;468,24;-468,24;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000241;Unpatented software and technology;01/06/2019;128 917,20;-128 917,20;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000117;Unpatented software and technology;01/06/2019;1 957,40;-1 957,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001190;Unpatented software and technology;01/06/2019;186 346,39;-186 346,39;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001182;Unpatented software and technology;01/06/2019;61,20;-61,20;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000153;Unpatented software and technology;01/06/2019;122 108,88;-122 108,88;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000149;Unpatented software and technology;01/06/2019;18 752,59;-18 752,59;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000205;Unpatented software and technology;01/06/2019;82 839,76;-82 839,76;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000144;Unpatented software and technology;01/06/2019;9 709,13;-9 709,13;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000142;Unpatented software and technology;01/06/2019;11 162,28;-11 162,28;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000140;Unpatented software and technology;01/06/2019;1 191,88;-1 191,88;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000137;Unpatented software and technology;01/06/2019;15 583,02;-15 583,02;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
